energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
3750,1810,123,30.22670025188917,5.9,8.053668126789225,1699901060.899
3750,1810,123,30.22670025188917,5.9,8.053668126789225,1699901060.899
3833,1851,123,30.09950248756219,3.3,8.06638055491227,1699901061.901
3833,1851,123,30.09950248756219,3.3,8.06638055491227,1699901061.901
3915,1810,164,28.894472361809044,5.4,8.0311996491764,1699901062.904
3915,1810,164,28.894472361809044,5.4,8.0311996491764,1699901062.904
3791,1810,82,28.787878787878785,1.7,8.035732763080745,1699901063.906
3791,1810,82,28.787878787878785,1.7,8.035732763080745,1699901063.906
3791,1810,82,28.787878787878785,1.7,8.035732763080745,1699901064.909
3791,1810,82,28.787878787878785,1.7,8.035732763080745,1699901064.909
3750,1851,82,29.675810473815456,7.2,8.037999320032913,1699901065.911
3750,1851,82,29.675810473815456,7.2,8.037999320032913,1699901065.911
3750,1810,82,28.643216080402013,8.2,8.039576055303991,1699901066.914
3750,1810,82,28.643216080402013,8.2,8.039576055303991,1699901066.914
3750,1810,82,28.643216080402013,8.2,8.039576055303991,1699901067.917
3750,1810,82,28.643216080402013,8.2,8.039576055303991,1699901067.917
3791,1851,82,28.535353535353536,5,8.03691531453405,1699901068.919
3791,1851,82,28.535353535353536,5,8.03691531453405,1699901068.919
3874,1892,123,29.07268170426065,9.2,8.03425457376411,1699901069.922
3874,1892,123,29.07268170426065,9.2,8.03425457376411,1699901069.922
3874,1892,123,29.07268170426065,9.2,8.03425457376411,1699901070.925
3874,1892,123,29.07268170426065,9.2,8.03425457376411,1699901070.925
3750,1851,82,29.000000000000004,2.2,8.028933092224232,1699901071.927
3750,1851,82,29.000000000000004,2.2,8.028933092224232,1699901071.927
3833,1892,82,28.749999999999996,0,8.035338579262975,1699901072.93
3833,1892,82,28.749999999999996,0,8.035338579262975,1699901072.93
3833,1892,82,28.749999999999996,0,8.035338579262975,1699901073.932
3833,1892,82,28.749999999999996,0,8.035338579262975,1699901073.932
3791,1892,82,28.249999999999996,9.3,8.037309498351819,1699901074.933
3791,1892,82,28.249999999999996,9.3,8.037309498351819,1699901074.933
3791,1892,82,28.967254408060448,9.3,8.015136658602323,1699901075.934
3791,1892,82,28.967254408060448,9.3,8.015136658602323,1699901075.934
3791,1851,123,28.249999999999996,9.1,8.002128592615952,1699901076.936
3791,1851,123,28.249999999999996,9.1,8.002128592615952,1699901076.936
3791,1851,123,28.249999999999996,9.1,8.002128592615952,1699901077.937
3791,1851,123,28.249999999999996,9.1,8.002128592615952,1699901077.937
3791,1851,82,28.60696517412935,9.2,8.000946041162644,1699901078.938
3791,1851,82,28.60696517412935,9.2,8.000946041162644,1699901078.938
3750,1851,82,28.428927680798,3.1,8.000650403299318,1699901079.94
3750,1851,82,28.428927680798,3.1,8.000650403299318,1699901079.94
3750,1851,82,28.428927680798,3.1,8.000650403299318,1699901080.943
3750,1851,82,28.428927680798,3.1,8.000650403299318,1699901080.943
3791,1851,82,28.57142857142857,9.2,8.007548620110274,1699901081.946
3791,1851,82,28.57142857142857,9.2,8.007548620110274,1699901081.946
3791,1892,82,28.21158690176322,7,8.000946041162644,1699901082.948
3791,1892,82,28.21158690176322,7,8.000946041162644,1699901082.948
3791,1892,82,28.21158690176322,7,8.000946041162644,1699901083.951
3791,1892,82,28.21158690176322,7,8.000946041162644,1699901083.951
3833,1851,123,28.179551122194514,6.1,8.008139895836926,1699901084.954
3833,1851,123,28.179551122194514,6.1,8.008139895836926,1699901084.954
3750,1851,82,28.712871287128717,2.5,8.00656316056585,1699901085.957
3750,1851,82,28.712871287128717,2.5,8.00656316056585,1699901085.957
3750,1851,82,28.712871287128717,2.5,8.00656316056585,1699901086.96
3750,1851,82,28.712871287128717,2.5,8.00656316056585,1699901086.96
3791,1851,82,29.104477611940293,0.9,7.99936930589157,1699901087.963
3791,1851,82,29.104477611940293,0.9,7.99936930589157,1699901087.963
3791,1892,82,29.032258064516125,2.2,7.9870510615862935,1699901088.966
3791,1892,82,29.032258064516125,2.2,7.9870510615862935,1699901088.966
3750,1851,82,28.428927680798,0,8.00922390133579,1699901089.968
3750,1851,82,28.428927680798,0,8.00922390133579,1699901089.968
3750,1851,82,28.428927680798,0,8.00922390133579,1699901090.971
3750,1851,82,28.428927680798,0,8.00922390133579,1699901090.971
